name;description;long;lat;idquartier;largeur;longueur;adresse
kml_414;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>269</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Président John Fitzgerald Kennedy (cours)</td> </tr><tr bgcolor=""#E3E3F3""> <th>";-1.70744495602548;48.1211697812619;;3;5;au N° 13  -  Président John Fitzgerald Kennedy (cours)
kml_415;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>202</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Antoine de Condorcet (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th>";-1.65584869371932;48.1358031017674;;2.4;4.8;derrière le bâtiment n°12 square du 12 mai 1945  -  Antoine de Condorcet (square)
kml_416;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>117</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Armand de la Rouërie (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th>";-1.66224346570881;48.1294885577715;;1.7;5;au n° 5  -  Armand de la Rouërie (square)
kml_417;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>309</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Armand de la Rouërie (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th>";-1.66239286176448;48.128558476559;;3;4.5;sur parking le long de l'Av de Rochester  proche du n° 3  -  Armand de la Rouërie (square)
kml_418;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>114</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brno (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à proximi";-1.662091861861;48.1278634205789;;3.3;5.2;à proximité du n° 6  -  Brno (allée de)
kml_419;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>205</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brno (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à proximi";-1.66393000674512;48.1278186525327;;3.3;5.2;à proximité du n° 2  -  Brno (allée de)
kml_42;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>770</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Raymond Hermer (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n";-1.66414752947789;48.0900973958904;;2;5.2;au n°27  -  Raymond Hermer (rue)
kml_420;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>206</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brno (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à proximi";-1.6630397005586;48.1278272334895;;3.3;5.2;à proximité du n° 4  -  Brno (allée de)
kml_421;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>208</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brno (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à proximi";-1.66036772745162;48.1278286347052;;2;5.5;à proximité du n° 8  -  Brno (allée de)
kml_422;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>211</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Brno (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à proximi";-1.66131027347508;48.1278680661916;;2;5.5;à proximité du n°8 au nord  -  Brno (allée de)
kml_423;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>708</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Orléanais (placis de l')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.71264065304054;48.120164896309;;3.3;5;parking central  -  Orléanais (placis de l')
kml_424;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>652</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Sir Winston Churchill (avenue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.70841022868043;48.1195251144592;;5;5;Au droit du N° 19  -  Sir Winston Churchill (avenue)
kml_425;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>777</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Orléanais (placis de l')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.71267342164155;48.1200609400439;;3.3;5;parking central  -  Orléanais (placis de l')
kml_426;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>626</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Sir Winston Churchill (avenue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th";-1.70894845372325;48.1234755180856;;5;5;Au droit du n°34 (en rive est) devant Boulangerie sq de Flandre  -  Sir Winston Churchill (avenue)
kml_427;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>377</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Serbie (place de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 1";-1.65824835184102;48.0872536282913;;3.1;5.5;au n° 19  -  Serbie (place de)
kml_428;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>382</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pierre Lefeuvre (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.68991864141666;48.0904763820971;;2;5.2;au n° 34  -  Pierre Lefeuvre (rue)
kml_429;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>389</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Monténégro (place du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.65600023595774;48.0886815744081;;2.8;5;au n° 9  -  Monténégro (place du)
kml_43;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>5763</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>pa";-1.6597443502566;48.0900390740609;;3.3;5;parking aérien - au n° 16  -  Pays-Bas (avenue des)
kml_430;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>411</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68153656681806;48.0932699081858;;3.3;4.5;devant le n° 15 square Charles Dullin  -  Louis et René Moine (rue)
kml_431;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>422</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Suisse (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°1 ru";-1.66809051573339;48.0866236007135;;2.4;5;au n°1 rue de suisse  -  Suisse (rue de)
kml_432;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>425</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Aut";-1.66080686156924;48.0862133154505;;3.4;4.4;Autour de la station triangle  -  Pays-Bas (avenue des)
kml_433;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>426</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Aut";-1.6608916163006;48.0862110288713;;3.4;4.4;Autour de la station triangle  -  Pays-Bas (avenue des)
kml_434;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>427</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Aut";-1.66075240723622;48.0869558738755;;3.4;4.4;Autour de la station triangle  -  Pays-Bas (avenue des)
kml_435;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>428</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pays-Bas (avenue des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Aut";-1.66063879368935;48.0869494395977;;3.4;4.4;Autour de la station triangle  -  Pays-Bas (avenue des)
kml_436;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>444</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Alexis Le Strat (square)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>";-1.66176095343976;48.0885456951044;;3.8;5;devant le N° 2  -  Alexis Le Strat (square)
kml_437;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>459</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Portugal (boulevard du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>p";-1.6721068515622;48.0837538146048;;2.3;6;proche du n°24 allée des Asturies  -  Portugal (boulevard du)
kml_438;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>507</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° ";-1.6818869995137;48.0883920238956;;3.3;4.8;au n° 9  -  Canada (avenue du)
kml_439;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>615</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68150896293175;48.0936012082268;;3.3;4.5;au niveau de l'accès au n° 19  square Charles Dullin  -  Louis et René Moine (rue)
kml_44;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>6082</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Beaumont (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au ";-1.67595367027309;48.1035730867407;;0;0;au N°8  -  Beaumont (boulevard)
kml_440;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>616</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Carélie (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face ";-1.68069193722682;48.0865480845864;;3.3;4.5;face au n° 3 Sur le parking  -  Carélie (square de)
kml_441;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>643</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Irlande (avenue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au dr";-1.68426544058221;48.0878823007737;;2.4;5.5;au droit du 13 et 14  face au n°2  -  Irlande (avenue d')
kml_442;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>303</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.67705910554026;48.0887135533746;;3.2;5;au N° 56  -  Albert 1er (boulevard)
kml_443;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>341</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Asturies  (allée des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à p";-1.67345162993316;48.0858639982952;;3;5.8;à proximité du n° 6  -  Asturies  (allée des)
kml_444;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>342</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Asturies  (allée des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à p";-1.67336528606978;48.0851586238019;;3;5.8;à proximité du n° 12  -  Asturies  (allée des)
kml_445;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>343</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Asturies  (allée des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à p";-1.67346342929807;48.0851634587912;;3;5.8;à proximité du n° 12  -  Asturies  (allée des)
kml_446;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>376</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Hautes Ourmes (boulevard des)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th>";-1.64668348511634;48.0876379787039;;2.4;6;au n° 12 square des Hautes Ourmes  -  Hautes Ourmes (boulevard des)
kml_447;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>678</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Jean Coquelin (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devan";-1.68406394519963;48.0912281861452;;2;5.2;devant le n°1  -  Jean Coquelin (rue)
kml_448;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>704</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant";-1.6826044574758;48.0840888298832;;1.9;5.5;devant le n°32  -  Canada (avenue du)
kml_449;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>707</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Yves Noël (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le";-1.67625960435638;48.0912802644312;;3.5;4;devant le n°11  -  Yves Noël (rue)
kml_45;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>2242</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gurvand (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au N°29</t";-1.67427270205659;48.1043254575383;;2;5;au N°29  -  Gurvand (rue)
kml_450;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>718</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Yves Noël (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>davant le";-1.67656777888469;48.0900868248948;;2;5.5;davant le n°37  -  Yves Noël (rue)
kml_451;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>736</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.68013704911679;48.0891114812906;;2.5;6;au n° 36  -  Albert 1er (boulevard)
kml_452;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>737</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>en";-1.67983321903166;48.0888484073883;;3.3;5;en coté de L'ANPE (38)  -  Albert 1er (boulevard)
kml_453;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>738</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°1";-1.68192431602112;48.0869362368411;;3.3;5;au n°19  -  Canada (avenue du)
kml_454;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>740</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Canada (avenue du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Parkin";-1.68300258195439;48.0846881486507;;3.2;5;Parking entrée lycée de Bréquigny  -  Canada (avenue du)
kml_455;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>741</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Henri Fréville (avenue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>a";-1.6749334085201;48.0906234798678;;3.2;5.5;au n°12  -  Henri Fréville (avenue)
kml_456;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>742</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (Rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68188220518349;48.0907889122209;;3.3;4.5;parking face Netto  angle rue ss-lt Fournier  -  Louis et René Moine (Rue)
kml_457;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>743</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68252548310994;48.0906930970293;;3.3;4.5;au n°16  à droite et à gauche de l'entrée  -  Louis et René Moine (rue)
kml_458;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>744</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.6823894794996;48.0911403309241;;3.3;4.5;au n°14  -  Louis et René Moine (rue)
kml_459;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>745</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68146894127447;48.0938279759407;;3.3;4.5;au n°21 square Charles Dullin  -  Louis et René Moine (rue)
kml_46;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>25</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Magenta (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>Parkin";-1.6747209811884;48.1072098315072;;3.4;4.2;Parking hotel des Impots  face au n°1  -  Magenta (boulevard)
kml_460;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>746</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Louis et René Moine (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td";-1.68161466839894;48.0925038874561;;3.3;4.5;au niveau de l'acccès au  n° 5</Longitude><Latitude>7 et 9 square Charles Dullin  -  Louis et René Moine (rue)
kml_461;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>749</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Pologne (avenue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°";-1.65103454696386;48.0881214778612;;2.4;6;au n°8  -  Pologne (avenue de)
kml_462;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>750</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Hongrie (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>près cen";-1.65760271729878;48.0886486509995;;4;5;près centre social du Blosne  -  Hongrie (rue de)
kml_463;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>751</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Moravie (Villa de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face a";-1.65605251074782;48.0898843485901;;2;5;face au n°4  -  Moravie (Villa de)
kml_464;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>752</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Bilbao (Cours de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° 3";-1.66935797566528;48.0852460186436;;2.3;5.4;au n° 30  -  Bilbao (Cours de)
kml_465;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>508</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Gacet (allée du)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face aux";-1.66467670789479;48.085341412744;;1.5;5;face aux n° 10/12  -  Gacet (allée du)
kml_466;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>511</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Uppsala (rue d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au début";-1.67650499582843;48.0868537582993;;3.2;4;au début de la voie  à gauche de l'entrée  -  Uppsala (rue d')
kml_467;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>585</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Croatie (allée de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n° ";-1.65219152645265;48.0895292884451;;2.1;5.2;au n° 8  -  Croatie (allée de)
kml_468;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>586</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Galicie (square de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>proch";-1.6520663255005;48.0880397589036;;2.9;7.3;proche du n° 5  -  Galicie (square de)
kml_469;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>650</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Yves Noël (rue)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>devant le";-1.67632345086068;48.0906211986131;;3.5;4;devant le n°21  -  Yves Noël (rue)
kml_47;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>792</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Belgique (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au n°7<";-1.68533853932282;48.0875134524686;;2.3;5;au n°7  -  Belgique (rue de)
kml_470;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>790</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Suisse (rue de)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>à coté de";-1.66884456220808;48.0865255061433;;2.4;5;à coté de l'entrée cours de Bilbao  -  Suisse (rue de)
kml_471;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>735</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Albert 1er (boulevard)</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>au";-1.67729405017938;48.0887786284884;;1.9;5;au n°54  -  Albert 1er (boulevard)
kml_472;"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>OBJECTID</th> <td>649</td> </tr><tr bgcolor=""""> <th>NOM_VOIE</th> <td>Anjou (boulevard d')</td> </tr><tr bgcolor=""#E3E3F3""> <th>ADRESSE</th> <td>face";-1.71361819524662;48.1199749413242;;2.5;5;face au n°15  -  Anjou (boulevard d')
